Order ID,Customer ID,Location_ID,Order Date
CA-2019-168158,EM-14140,US-Wes-Mon-Gre-59405,19-07-2019
CA-2019-142965,SW-20245,US-Eas-Ohi-Spr-45503,20-07-2019
CA-2019-143903,KM-16375,US-Cen-Tex-Dal-75217,20-07-2019
CA-2019-141726,CC-12145,US-Wes-Cal-San-92105,20-07-2019
CA-2019-157546,RD-19720,US-Wes-Cal-San-94122,20-07-2019
CA-2019-127866,JD-15895,US-Wes-Cal-Riv-92503,20-07-2019
CA-2019-129189,HM-14860,US-Cen-Tex-Dal-75217,21-07-2019
CA-2019-116932,ME-18010,US-Wes-Cal-San-94122,21-07-2019
CA-2019-109890,PG-18820,US-Cen-Neb-Oma-68104,21-07-2019
CA-2019-117464,NP-18325,US-Wes-Cal-San-94122,22-07-2019
CA-2019-127691,EM-14065,US-Eas-New-New-10024,22-07-2019
CA-2019-122679,AB-10255,US-Wes-Cal-Los-90008,22-07-2019
US-2019-164644,JL-15850,US-Cen-Tex-Hou-77095,22-07-2019
CA-2019-145254,NC-18535,US-Wes-Cal-San-94122,23-07-2019
CA-2019-103058,AG-10270,US-Eas-New-New-10011,23-07-2019
US-2019-119137,AG-10900,US-Wes-Ari-Tuc-85705,23-07-2019
CA-2019-143917,KL-16645,US-Wes-Cal-San-94122,25-07-2019
CA-2019-146528,VF-21715,US-Wes-Cal-Los-90045,25-07-2019
CA-2019-116190,SG-20470,US-Sou-Geo-Atl-30318,26-07-2019
CA-2019-169019,LF-17185,US-Cen-Tex-San-78207,26-07-2019
CA-2019-126760,KM-16720,US-Wes-Nev-Nor-89031,26-07-2019
US-2019-155894,CL-11890,US-Cen-Ill-Chi-60623,26-07-2019
CA-2019-159121,JO-15145,US-Wes-Uta-Dra-84020,26-07-2019
US-2019-150126,AS-10045,US-Eas-New-New-10035,27-07-2019
CA-2019-124709,GW-14605,US-Wes-Cal-San-94122,27-07-2019
CA-2019-169642,BB-10990,US-Wes-Cal-Los-90036,27-07-2019
CA-2019-131541,CK-12205,US-Sou-Flo-Apo-32712,28-07-2019
CA-2019-111192,TS-21430,US-Wes-Was-Sea-98103,30-07-2019
CA-2019-152296,IL-15100,US-Wes-Cal-San-94122,01-08-2019
CA-2019-117345,BF-10975,US-Sou-Nor-Cha-28205,01-08-2019
CA-2019-162684,AS-10630,US-Eas-Pen-Phi-19120,01-08-2019
US-2019-106299,NZ-18565,US-Cen-Mis-Spr-65807,02-08-2019
CA-2019-125612,BK-11260,US-Eas-New-New-10035,03-08-2019
CA-2019-128986,GH-14410,US-Wes-Ari-Gle-85301,03-08-2019
CA-2019-133690,BS-11755,US-Wes-Col-Den-80219,03-08-2019
CA-2019-134215,ML-17395,US-Eas-Mai-Ban-4401,04-08-2019
CA-2019-126361,VD-21670,US-Wes-Uta-Ple-84062,04-08-2019
CA-2019-150490,SS-20590,US-Wes-Cal-San-94122,05-08-2019
CA-2019-110065,SP-20650,US-Eas-New-New-10009,05-08-2019
US-2019-117968,RS-19420,US-Eas-Con-Mer-6450,05-08-2019
CA-2019-124723,GZ-14470,US-Cen-Tex-Tex-77590,05-08-2019
CA-2019-118962,CS-12130,US-Wes-Cal-Los-90004,05-08-2019
CA-2019-115357,RF-19735,US-Sou-Sou-Col-29203,06-08-2019
CA-2019-137575,TB-21625,US-Eas-New-New-10035,06-08-2019
CA-2019-124478,MA-17560,US-Cen-Mic-Tre-48183,08-08-2019
CA-2019-154669,TM-21010,US-Wes-Cal-Vac-95687,08-08-2019
CA-2019-131450,LR-16915,US-Wes-Cal-San-92024,08-08-2019
CA-2019-156790,VG-21790,US-Sou-Flo-Jac-32216,08-08-2019
CA-2019-151708,MB-17305,US-Wes-Ari-Gle-85301,08-08-2019
CA-2019-167850,AG-10525,US-Sou-Flo-Sai-33710,09-08-2019
CA-2019-166471,MG-17650,US-Wes-Was-Sea-98103,09-08-2019
CA-2019-161249,RD-19720,US-Wes-Ari-Pho-85023,09-08-2019
CA-2019-141901,GM-14500,US-Wes-Cal-Fre-93727,09-08-2019
CA-2019-169726,JH-15985,US-Wes-Was-Sea-98103,09-08-2019
CA-2019-110527,ED-13885,US-Wes-Cal-San-92037,09-08-2019
CA-2019-127012,GM-14680,US-Wes-Was-Sea-98105,11-08-2019
CA-2019-154641,KL-16645,US-Eas-New-New-10035,11-08-2019
CA-2019-109897,BW-11200,US-Wes-Cal-San-94122,12-08-2019
CA-2019-156244,DH-13675,US-Sou-Flo-Mia-33180,12-08-2019
CA-2019-153927,LL-16840,US-Sou-Geo-Woo-30188,12-08-2019
CA-2019-109302,CS-12175,US-Eas-New-Lak-8701,12-08-2019
US-2019-164406,BD-11605,US-Wes-Cal-San-94122,15-08-2019
CA-2019-109043,CS-12355,US-Sou-Flo-Hol-33021,15-08-2019
CA-2019-138023,KH-16510,US-Cen-Tex-Dal-75081,15-08-2019
CA-2019-141005,CS-12355,US-Eas-Con-Fai-6824,15-08-2019
CA-2019-142839,TS-21610,US-Eas-Pen-Phi-19143,16-08-2019
CA-2019-111500,DJ-13510,US-Sou-Ark-Lit-72209,17-08-2019
CA-2019-129168,KB-16585,US-Cen-Tex-Hou-77095,17-08-2019
CA-2019-133158,DW-13195,US-Wes-Cal-Los-90045,19-08-2019
US-2019-164616,MS-17770,US-Eas-Ohi-Col-43229,19-08-2019
US-2019-156559,LH-16900,US-Sou-Ark-Jon-72401,19-08-2019
US-2019-143581,BS-11365,US-Sou-Geo-Col-31907,19-08-2019
CA-2019-121727,JK-15625,US-Eas-Ohi-Col-43229,19-08-2019
CA-2019-114321,NC-18535,US-Sou-Vir-Ham-23666,20-08-2019
CA-2019-166716,CR-12730,US-Cen-Ill-Chi-60610,20-08-2019
CA-2019-123253,DE-13255,US-Eas-Ohi-Lak-44107,22-08-2019
US-2019-166828,JF-15415,US-Cen-Mis-Sai-63301,22-08-2019
CA-2019-130918,JP-15520,US-Sou-Flo-Nor-33161,22-08-2019
CA-2019-124737,AP-10915,US-Wes-Col-Den-80219,23-08-2019
CA-2019-110639,RH-19495,US-Eas-New-New-10009,23-08-2019
US-2019-112795,CR-12625,US-Cen-Mic-Gra-49505,23-08-2019
CA-2019-154837,RB-19645,US-Wes-Cal-Los-90032,23-08-2019
CA-2019-107916,JP-15460,US-Eas-New-Oce-11572,24-08-2019
CA-2019-106719,RB-19645,US-Wes-Mon-Bil-59102,24-08-2019
CA-2019-120432,DW-13585,US-Sou-Ken-Owe-42301,24-08-2019
CA-2019-103660,MW-18220,US-Wes-Was-Sea-98103,25-08-2019
CA-2019-104178,JM-15265,US-Wes-Cal-Los-90036,25-08-2019
CA-2019-126200,JE-15715,US-Cen-Tex-Hou-77070,25-08-2019
CA-2019-115259,RC-19960,US-Eas-Ohi-Col-43229,25-08-2019
CA-2019-107398,BS-11590,US-Eas-Ohi-Col-43229,25-08-2019
US-2019-115413,PP-18955,US-Eas-Del-New-19711,26-08-2019
CA-2019-103331,KB-16315,US-Eas-Del-New-19711,26-08-2019
CA-2019-123260,FM-14290,US-Wes-Cal-Los-90032,26-08-2019
CA-2019-101266,MM-17920,US-Sou-Vir-Spr-22153,27-08-2019
CA-2019-143336,ZD-21925,US-Wes-Cal-San-94109,27-08-2019
CA-2019-124688,CC-12610,US-Sou-Vir-Spr-22153,27-08-2019
CA-2019-169775,RA-19945,US-Sou-Flo-Mia-33178,29-08-2019
CA-2019-135699,HH-15010,US-Wes-Cal-San-94110,29-08-2019
CA-2019-146500,AT-10735,US-Eas-Con-Bri-6010,30-08-2019
CA-2019-143385,SJ-20500,US-Wes-New-San-87505,31-08-2019
CA-2019-165428,JL-15130,US-Cen-Tex-Hou-77036,01-09-2019
CA-2019-109855,LH-16900,US-Eas-New-New-10009,01-09-2019
CA-2019-126522,LT-16765,US-Wes-Cal-Esc-92025,01-09-2019
CA-2019-158281,AG-10525,US-Cen-Tex-Hou-77095,02-09-2019
CA-2019-127936,CL-12565,US-Eas-New-New-10009,02-09-2019
CA-2019-151792,CV-12295,US-Cen-Ill-Chi-60653,02-09-2019
US-2019-138828,KD-16345,US-Eas-New-New-10009,02-09-2019
CA-2019-106971,BM-11785,US-Cen-Ill-Buf-60089,02-09-2019
CA-2019-157721,JM-16195,US-Eas-New-Wat-13601,02-09-2019
CA-2019-152268,SC-20095,US-Sou-Ark-Fay-72701,02-09-2019
CA-2019-125171,AG-10390,US-Eas-New-New-10009,03-09-2019
US-2019-120236,MR-17545,US-Cen-Tex-Hou-77095,03-09-2019
CA-2019-136861,PR-18880,US-Sou-Flo-Sai-33710,05-09-2019
CA-2019-106572,NP-18700,US-Eas-Ohi-Bow-43402,05-09-2019
CA-2019-130449,VP-21760,US-Wes-Cal-San-94109,06-09-2019
CA-2019-105165,SZ-20035,US-Cen-Tex-Hou-77036,07-09-2019
CA-2019-131002,TB-21400,US-Cen-Okl-Tul-74133,07-09-2019
CA-2019-100006,DK-13375,US-Eas-New-New-10024,07-09-2019
CA-2019-126193,SS-20410,US-Cen-Ill-Osw-60543,07-09-2019
CA-2019-117765,RB-19465,US-Cen-Okl-Tul-74133,07-09-2019
CA-2019-122882,SB-20290,US-Eas-Pen-Phi-19134,07-09-2019
CA-2019-109918,LR-17035,US-Wes-Cal-San-95051,07-09-2019
CA-2019-168592,DP-13390,US-Wes-Cal-San-94110,08-09-2019
CA-2019-139892,BM-11140,US-Cen-Tex-San-78207,08-09-2019
CA-2019-107818,MC-17275,US-Wes-Was-Pas-99301,08-09-2019
CA-2019-128839,TT-21070,US-Sou-Vir-Che-23320,08-09-2019
US-2019-115987,LH-17020,US-Cen-Tex-Tyl-75701,08-09-2019
CA-2019-146815,PP-18955,US-Eas-New-New-10009,08-09-2019
CA-2019-146283,KT-16465,US-Cen-Tex-Hou-77036,08-09-2019
CA-2019-163293,KC-16255,US-Sou-Geo-Mac-31204,08-09-2019
CA-2019-123127,SP-20620,US-Eas-New-Lon-11561,08-09-2019
CA-2019-140032,TS-21340,US-Wes-Cal-San-94109,08-09-2019
CA-2019-132500,GZ-14470,US-Wes-Cal-San-94110,08-09-2019
CA-2019-102869,LC-17140,US-Eas-Pen-Phi-19140,09-09-2019
CA-2019-144407,MS-17365,US-Cen-Mic-Det-48227,09-09-2019
CA-2019-103527,CC-12220,US-Cen-Ill-Chi-60653,09-09-2019
US-2019-131870,NF-18595,US-Eas-Ohi-Lan-43130,09-09-2019
CA-2019-126403,RR-19525,US-Eas-Mas-Low-1852,09-09-2019
US-2019-115196,DL-12925,US-Sou-Nor-Gre-27834,09-09-2019
CA-2019-113383,SF-20065,US-Eas-New-Cli-7011,10-09-2019
CA-2019-125731,CL-12565,US-Wes-Ore-Gre-97030,10-09-2019
US-2019-138835,DA-13450,US-Sou-Vir-Vir-23464,10-09-2019
CA-2019-112837,LW-17125,US-Wes-Cal-Oxn-93030,11-09-2019
CA-2019-138527,BN-11470,US-Sou-Nor-Car-27511,12-09-2019
US-2019-119081,TA-21385,US-Cen-Kan-Ola-66062,12-09-2019
CA-2019-116246,LW-17215,US-Eas-New-New-10035,12-09-2019
CA-2019-101476,SD-20485,US-Eas-New-New-10801,12-09-2019
CA-2019-103702,AF-10885,US-Eas-Ohi-Fai-45014,12-09-2019
US-2019-150924,PT-19090,US-Cen-Tex-Hou-77070,12-09-2019
CA-2019-142769,RP-19390,US-Wes-Was-Sea-98103,13-09-2019
CA-2019-140039,ON-18715,US-Wes-Ari-Tem-85281,13-09-2019
CA-2019-126277,LH-16900,US-Eas-Ohi-Col-43229,13-09-2019
CA-2019-132962,JM-15535,US-Eas-Pen-Phi-19143,13-09-2019
CA-2019-113859,BC-11125,US-Cen-Tex-Ode-79762,13-09-2019
CA-2019-145212,DC-12850,US-Eas-New-New-10011,13-09-2019
US-2019-156216,EA-14035,US-Sou-Nor-Cha-28205,13-09-2019
US-2019-100853,JB-15400,US-Cen-Ill-Chi-60623,14-09-2019
CA-2019-160766,DM-13015,US-Eas-New-New-10009,14-09-2019
CA-2019-159184,JC-15775,US-Sou-Geo-Mac-31204,14-09-2019
US-2019-127635,SC-20260,US-Cen-Tex-Cor-78415,14-09-2019
CA-2019-113362,AJ-10960,US-Eas-New-Roc-14609,14-09-2019
CA-2019-145576,CA-12775,US-Sou-Flo-Tam-33614,14-09-2019
CA-2019-149594,MF-18250,US-Eas-Pen-Phi-19120,15-09-2019
CA-2019-138100,AA-10315,US-Eas-New-New-10011,15-09-2019
CA-2019-141152,RF-19345,US-Eas-New-New-10024,16-09-2019
CA-2019-103940,BN-11515,US-Wes-Was-Sea-98103,17-09-2019
CA-2019-131947,JA-15970,US-Wes-Ore-Spr-97477,17-09-2019
US-2019-158638,AG-10765,US-Eas-Pen-Phi-19120,17-09-2019
US-2019-117170,KT-16465,US-Sou-Nor-Ral-27604,17-09-2019
CA-2019-112851,NR-18550,US-Wes-Cal-Chu-91911,17-09-2019
CA-2019-132787,MC-18130,US-Wes-Was-Sea-98115,19-09-2019
CA-2019-168130,BS-11365,US-Eas-New-New-10011,19-09-2019
CA-2019-127299,JL-15835,US-Sou-Nor-Cha-28205,19-09-2019
US-2019-106992,SB-20290,US-Cen-Tex-Hou-77036,19-09-2019
CA-2019-159849,JK-15640,US-Wes-Cal-San-94110,19-09-2019
CA-2019-156601,FA-14230,US-Wes-Cal-Lon-90805,19-09-2019
CA-2019-138177,ND-18460,US-Wes-Ari-Cha-85224,19-09-2019
CA-2019-120411,SB-20185,US-Cen-Ill-Chi-60653,20-09-2019
CA-2019-166744,DN-13690,US-Eas-Mar-Col-21044,20-09-2019
CA-2019-125997,MW-18220,US-Eas-New-New-10011,20-09-2019
CA-2019-126480,HG-14965,US-Wes-Cal-San-92024,20-09-2019
US-2019-134614,PF-19165,US-Cen-Ill-Blo-61701,20-09-2019
CA-2019-151953,DB-13555,US-Sou-Flo-Jac-32216,20-09-2019
CA-2019-156433,ES-14020,US-Wes-Cal-San-94110,20-09-2019
CA-2019-133704,MA-17995,US-Wes-Cal-Los-90004,20-09-2019
CA-2019-125514,BM-11650,US-Cen-Neb-Oma-68104,21-09-2019
US-2019-135972,JG-15115,US-Wes-Was-Des-98198,21-09-2019
CA-2019-153969,HF-14995,US-Wes-Cal-San-94109,21-09-2019
CA-2019-124513,SL-20155,US-Eas-New-New-10011,21-09-2019
CA-2019-168823,MA-17560,US-Eas-Pen-Phi-19143,21-09-2019
CA-2019-117478,LH-16750,US-Eas-Pen-Phi-19140,21-09-2019
US-2019-166310,JS-15940,US-Cen-Tex-Gar-75043,21-09-2019
CA-2019-158225,SE-20110,US-Wes-Cal-San-95123,22-09-2019
CA-2019-103191,VG-21805,US-Cen-Ill-Chi-60653,22-09-2019
CA-2019-156160,AS-10090,US-Eas-New-New-10035,22-09-2019
CA-2019-127488,MS-17365,US-Sou-Flo-Boc-33433,22-09-2019
CA-2019-163650,TT-21220,US-Eas-Del-Dov-19901,23-09-2019
CA-2019-116904,SC-20095,US-Cen-Min-Min-55407,23-09-2019
CA-2019-147900,JK-15640,US-Eas-Ohi-Lak-44107,23-09-2019
CA-2019-113964,JP-16135,US-Eas-New-New-10011,23-09-2019
US-2019-134733,BM-11650,US-Wes-Cal-San-92037,23-09-2019
CA-2019-163559,ST-20530,US-Eas-New-New-10035,23-09-2019
CA-2019-148369,TH-21115,US-Eas-Del-New-19711,23-09-2019
CA-2019-123344,JD-16060,US-Wes-Cal-San-94109,24-09-2019
CA-2019-141355,BF-11005,US-Wes-Col-Aur-80013,25-09-2019
US-2019-112914,MT-18070,US-Cen-Tex-Hou-77041,25-09-2019
CA-2019-144974,CM-12715,US-Eas-Pen-Phi-19140,26-09-2019
CA-2019-115049,MM-17920,US-Cen-Ill-Chi-60623,26-09-2019
CA-2019-132451,KF-16285,US-Wes-Cal-San-92105,26-09-2019
CA-2019-164385,NB-18580,US-Eas-Pen-Phi-19134,26-09-2019
US-2019-152723,HG-14965,US-Cen-Tex-Mes-75150,26-09-2019
CA-2019-127586,CS-12400,US-Wes-Was-Sea-98115,26-09-2019
CA-2019-115133,DA-13450,US-Eas-Ohi-Lan-43130,26-09-2019
US-2019-151925,KT-16465,US-Wes-Cal-Los-90049,26-09-2019
CA-2019-120887,TS-21205,US-Eas-New-Hac-7601,27-09-2019
US-2019-133130,TH-21100,US-Wes-Cal-San-92037,27-09-2019
CA-2019-125136,KD-16495,US-Sou-Nor-Fay-28314,28-09-2019
CA-2019-114335,XP-21865,US-Sou-Flo-Hol-33021,28-09-2019
CA-2019-107153,GZ-14545,US-Eas-Mas-Law-1841,28-09-2019
CA-2019-126683,PP-18955,US-Wes-Was-Sea-98115,29-09-2019
CA-2019-124856,LD-17005,US-Eas-New-New-10011,29-09-2019
CA-2019-146969,AP-10915,US-Wes-Cal-Los-90045,29-09-2019
CA-2019-122931,SM-20950,US-Eas-Pen-Phi-19134,29-09-2019
CA-2019-111962,EB-14170,US-Wes-Was-Sea-98115,29-09-2019
CA-2019-159478,MH-17785,US-Eas-New-New-10035,30-09-2019
US-2019-167633,BW-11200,US-Sou-Flo-Boy-33437,30-09-2019
CA-2019-137351,DB-13615,US-Wes-Was-Sea-98105,30-09-2019
CA-2019-140886,KW-16570,US-Sou-Ten-Cla-37042,30-09-2019
CA-2019-141649,DM-12955,US-Eas-Ohi-Fai-45014,30-09-2019
CA-2019-102008,RA-19915,US-Eas-New-New-10011,30-09-2019
US-2019-132745,NF-18475,US-Wes-Nev-Ren-89502,01-10-2019
CA-2019-108189,ES-14080,US-Wes-Ari-Tem-85281,02-10-2019
US-2019-155817,SL-20155,US-Sou-Nor-Dur-27707,03-10-2019
CA-2019-108903,DO-13435,US-Eas-Ohi-Col-43229,03-10-2019
CA-2019-153976,BP-11290,US-Cen-Ill-Eva-60201,03-10-2019
CA-2019-120775,RD-19930,US-Cen-Tex-Dal-75217,03-10-2019
CA-2019-157882,AR-10405,US-Wes-Cal-Los-90036,03-10-2019
CA-2019-102085,JD-16015,US-Wes-Was-Sea-98115,04-10-2019
CA-2019-153479,DF-13135,US-Wes-Cal-Val-94591,04-10-2019
CA-2019-166891,CC-12220,US-Eas-New-New-10024,04-10-2019
CA-2019-152422,BD-11635,US-Eas-Ohi-Col-43229,05-10-2019
CA-2019-152233,KH-16510,US-Wes-Cal-Pom-91767,05-10-2019
CA-2019-110611,JD-16015,US-Eas-Pen-Phi-19120,06-10-2019
CA-2019-109680,VP-21760,US-Cen-Ind-Ind-46203,06-10-2019
CA-2019-132542,AM-10360,US-Cen-Neb-Oma-68104,06-10-2019
CA-2019-134677,XP-21865,US-Wes-Cal-San-92024,06-10-2019
CA-2019-132801,JG-15805,US-Cen-Tex-Dal-75217,07-10-2019
CA-2019-117429,MR-17545,US-Eas-Pen-Phi-19140,07-10-2019
CA-2019-142951,JG-15115,US-Sou-Nor-Cha-28205,08-10-2019
CA-2019-119977,DN-13690,US-Eas-New-New-10011,08-10-2019
CA-2019-137911,BP-11095,US-Sou-Nor-Jac-28540,09-10-2019
CA-2019-138240,SJ-20500,US-Wes-Cal-San-94122,09-10-2019
CA-2019-103492,CM-12715,US-Cen-Tex-Hun-77340,10-10-2019
US-2019-105137,RB-19435,US-Eas-Ohi-Col-43229,10-10-2019
US-2019-134054,FC-14335,US-Wes-New-Alb-87105,10-10-2019
CA-2019-150329,SD-20485,US-Wes-Ari-Pho-85023,10-10-2019
CA-2019-140403,TN-21040,US-Wes-Cal-Man-95336,10-10-2019
CA-2019-116834,Dp-13240,US-Wes-Was-Sea-98115,11-10-2019
US-2019-126571,JF-15565,US-Eas-Pen-Phi-19120,11-10-2019
CA-2019-128538,AS-10240,US-Wes-Cal-Red-90278,11-10-2019
CA-2019-114314,DB-13555,US-Sou-Ark-Fay-72701,11-10-2019
CA-2019-157924,HA-14920,US-Wes-Cal-Pas-91104,11-10-2019
CA-2019-139451,DN-13690,US-Wes-Cal-San-94122,12-10-2019
US-2019-154655,BP-11050,US-Cen-Ill-Chi-60623,12-10-2019
CA-2019-151995,ZC-21910,US-Wes-Was-Edm-98026,13-10-2019
CA-2019-164742,ML-17395,US-Eas-New-Lak-8701,13-10-2019
CA-2019-132010,MA-17995,US-Sou-Vir-Ric-23223,13-10-2019
CA-2019-123316,SP-20545,US-Eas-New-Mou-10550,13-10-2019
US-2019-151015,BD-11500,US-Cen-Ill-Chi-60653,14-10-2019
CA-2019-151330,TC-21295,US-Eas-Mas-Eve-2149,14-10-2019
US-2019-146353,JE-15610,US-Eas-New-Con-3301,14-10-2019
CA-2019-163748,HG-15025,US-Cen-Tex-For-76106,14-10-2019
CA-2019-143182,DL-12865,US-Sou-Flo-Hia-33012,15-10-2019
US-2019-122021,AC-10660,US-Eas-Ohi-Par-44134,15-10-2019
US-2019-109456,LS-17245,US-Wes-Cal-San-94110,16-10-2019
CA-2019-124394,TB-21520,US-Cen-Tex-Bea-77705,17-10-2019
CA-2019-103086,EB-14170,US-Cen-Tex-Hou-77095,17-10-2019
CA-2019-138450,EH-13765,US-Eas-Pen-Phi-19134,18-10-2019
CA-2019-143168,IG-15085,US-Wes-Was-Sea-98103,18-10-2019
CA-2019-115084,LS-17200,US-Sou-Ark-Tex-71854,18-10-2019
CA-2019-110408,AS-10225,US-Sou-Ala-Mon-36116,18-10-2019
CA-2019-100867,EH-14125,US-Wes-Cal-Lak-90712,19-10-2019
CA-2019-117317,JF-15490,US-Wes-Cal-Los-90032,19-10-2019
CA-2019-155264,RP-19270,US-Wes-Cal-San-94110,19-10-2019
CA-2019-137092,LS-16975,US-Cen-Ill-Chi-60653,20-10-2019
CA-2019-146703,PO-18865,US-Cen-Mic-Wes-48185,20-10-2019
CA-2019-169684,FH-14365,US-Sou-Ten-Kno-37918,20-10-2019
CA-2019-100916,FH-14275,US-Sou-Vir-New-23602,21-10-2019
CA-2019-142587,TB-21520,US-Eas-Ohi-Fai-45014,21-10-2019
CA-2019-169852,SF-20965,US-Wes-Cal-San-92024,21-10-2019
CA-2019-151967,NB-18580,US-Sou-Lou-Bos-71111,22-10-2019
CA-2019-110072,MG-17680,US-Eas-Ohi-New-43055,22-10-2019
CA-2019-130729,AA-10375,US-Wes-Cal-Ran-91730,24-10-2019
CA-2019-108707,DB-12910,US-Sou-Flo-For-33311,24-10-2019
CA-2019-113047,AP-10915,US-Sou-Sou-Roc-29730,24-10-2019
US-2019-158400,AH-10030,US-Wes-Cal-San-94109,25-10-2019
CA-2019-139542,EH-14185,US-Eas-Pen-Phi-19120,25-10-2019
CA-2019-162278,AH-10585,US-Wes-Was-Sea-98105,26-10-2019
CA-2019-148285,RD-19810,US-Sou-Nor-Fay-28314,27-10-2019
CA-2019-101931,TS-21370,US-Wes-Cal-Los-90049,28-10-2019
CA-2019-107769,BT-11395,US-Cen-Kan-Gar-67846,28-10-2019
CA-2019-166590,NC-18625,US-Cen-Ind-Col-47201,29-10-2019
CA-2019-154627,SA-20830,US-Cen-Ill-Chi-60610,29-10-2019
CA-2019-106439,GG-14650,US-Wes-Cal-Los-90049,31-10-2019
CA-2019-145387,AM-10705,US-Eas-Rho-Cra-2920,31-10-2019
US-2019-167262,AC-10450,US-Wes-Ari-Avo-85323,31-10-2019
US-2019-120313,NL-18310,US-Wes-Cal-San-94110,31-10-2019
CA-2019-108609,AJ-10780,US-Eas-Ohi-Lor-44052,31-10-2019
CA-2019-126907,SM-20950,US-Cen-Ill-Chi-60610,01-11-2019
CA-2019-102673,KH-16630,US-Sou-Nor-Cha-28205,01-11-2019
US-2019-137155,DL-12925,US-Eas-New-Lon-11561,01-11-2019
CA-2019-114195,EA-14035,US-Eas-Ohi-Mas-45040,01-11-2019
CA-2019-168305,PL-18925,US-Wes-Cal-Los-90049,01-11-2019
CA-2019-148915,ND-18370,US-Wes-Ore-Por-97206,01-11-2019
CA-2019-152562,JO-15145,US-Sou-Ken-Ric-40475,01-11-2019
CA-2019-139423,DG-13300,US-Eas-New-Ora-7050,01-11-2019
CA-2019-134313,RA-19915,US-Wes-Col-Den-80219,01-11-2019
CA-2019-129147,LC-17050,US-Eas-Ohi-Med-44256,02-11-2019
CA-2019-148782,PO-18850,US-Cen-Tex-Irv-75061,02-11-2019
CA-2019-107454,RD-19720,US-Eas-New-New-10024,02-11-2019
CA-2019-134726,SW-20755,US-Wes-Was-Sea-98115,02-11-2019
CA-2019-115889,SH-20395,US-Wes-Cal-San-94122,02-11-2019
CA-2019-120670,JK-16120,US-Sou-Flo-For-33311,02-11-2019
CA-2019-146731,AT-10735,US-Sou-Ten-Nas-37211,03-11-2019
CA-2019-119529,DM-13345,US-Eas-New-Ora-7050,03-11-2019
CA-2019-137589,MS-17770,US-Eas-Pen-Lan-17602,03-11-2019
CA-2019-165764,SH-20395,US-Sou-Nor-Jac-28540,03-11-2019
US-2019-124625,SP-20650,US-Cen-Neb-Oma-68104,03-11-2019
CA-2019-121573,SG-20605,US-Eas-New-New-10009,03-11-2019
CA-2019-155593,RP-19390,US-Eas-Con-Fai-6824,03-11-2019
CA-2019-153619,TC-21535,US-Wes-Cal-Los-90049,03-11-2019
CA-2019-164973,NM-18445,US-Eas-New-New-10024,04-11-2019
CA-2019-132227,SZ-20035,US-Eas-New-New-10011,04-11-2019
CA-2019-121286,ON-18715,US-Sou-Nor-Car-27511,04-11-2019
CA-2019-125829,WB-21850,US-Wes-Cal-Los-90045,04-11-2019
US-2019-134187,TH-21235,US-Wes-Cal-Lon-90805,04-11-2019
CA-2019-149244,MS-17530,US-Wes-Cal-San-92037,04-11-2019
US-2019-114377,BG-11035,US-Sou-Vir-Ham-23666,05-11-2019
CA-2019-109134,DE-13255,US-Wes-Cal-Los-90008,05-11-2019
CA-2019-114251,MD-17350,US-Eas-Pen-Phi-19143,05-11-2019
CA-2019-133634,SR-20740,US-Sou-Vir-Arl-22204,05-11-2019
CA-2019-120950,GA-14515,US-Sou-Geo-Col-31907,06-11-2019
CA-2019-120278,MS-17365,US-Cen-Wis-Wau-54401,07-11-2019
CA-2019-159310,SC-20725,US-Cen-Tex-Hou-77070,07-11-2019
CA-2019-146990,BP-11095,US-Eas-New-New-10024,07-11-2019
CA-2019-123323,LH-16900,US-Wes-Cal-San-94110,07-11-2019
US-2019-139640,TB-21595,US-Wes-Ore-Por-97206,07-11-2019
CA-2019-123498,TC-20980,US-Cen-Tex-Hou-77041,07-11-2019
US-2019-126340,EB-13870,US-Wes-Cal-Red-96003,08-11-2019
CA-2019-144666,JP-15520,US-Wes-Cal-San-94110,09-11-2019
CA-2019-158372,RD-19900,US-Wes-Cal-San-92037,10-11-2019
CA-2019-121006,SC-20020,US-Cen-Mic-Mid-48640,10-11-2019
US-2019-143287,KN-16705,US-Eas-New-New-10801,11-11-2019
CA-2019-163419,TZ-21580,US-Wes-Col-Lou-80027,11-11-2019
CA-2019-105270,AP-10915,US-Wes-Cal-Los-90008,11-11-2019
CA-2019-165309,KD-16270,US-Cen-Tex-Hou-77095,11-11-2019
US-2019-140914,BH-11710,US-Cen-Ill-Chi-60653,11-11-2019
CA-2019-140732,MA-17560,US-Wes-Cal-Los-90004,11-11-2019
CA-2019-155796,TS-21430,US-Eas-Pen-Rea-19601,11-11-2019
CA-2019-128524,MZ-17515,US-Wes-Was-Sea-98115,11-11-2019
CA-2019-105893,PK-19075,US-Cen-Wis-Mad-53711,11-11-2019
CA-2019-122609,DP-13000,US-Cen-Tex-Car-75007,12-11-2019
US-2019-159618,DB-12970,US-Cen-Tex-Hou-77036,12-11-2019
CA-2019-164910,DM-13345,US-Sou-Nor-Ash-28806,12-11-2019
CA-2019-151078,RF-19840,US-Cen-Tex-San-78207,12-11-2019
CA-2019-151295,JA-15970,US-Wes-Cal-Los-90045,12-11-2019
CA-2019-162362,JL-15505,US-Cen-Mic-Mid-48640,14-11-2019
CA-2019-151554,CM-11815,US-Cen-Tex-Pas-77506,14-11-2019
